cons_ID,cash,no-cash assets value,salary,dividends,spending,utility,public_utility,total utility,skill,time
74.00,1924.96,390.40,135.94,166.30,294.70,12.94,237.00,249.94,7.12,11.00
75.00,547.35,223.09,61.71,0.00,27.66,7.00,237.00,244.00,3.10,11.00
76.00,345.74,334.63,35.70,0.00,102.07,8.35,237.00,245.35,1.24,11.00
77.00,4170.36,278.86,177.43,461.13,287.60,11.71,237.00,248.71,9.12,11.00
78.00,529.33,334.63,60.17,0.00,151.34,9.35,237.00,246.35,3.78,11.00
79.00,1368.99,390.40,135.15,35.67,278.97,13.94,237.00,250.94,7.48,11.00
80.00,630.22,167.31,95.69,0.00,50.78,5.20,237.00,242.20,5.31,11.00
81.00,530.08,390.40,0.00,0.00,102.79,8.94,237.00,245.94,4.17,11.00
82.00,332.42,278.86,23.98,0.00,50.78,6.71,237.00,243.71,1.42,11.00
83.00,1321.47,278.86,0.00,132.54,283.48,11.71,237.00,248.71,3.59,11.00
84.00,1132.37,334.63,0.00,0.00,258.82,11.35,237.00,248.35,6.97,11.00
85.00,1361.86,501.94,0.00,0.00,267.84,15.00,237.00,252.00,8.55,11.00
86.00,1701.58,167.31,214.29,0.00,360.63,11.20,237.00,248.20,9.23,11.00
87.00,468.21,390.40,0.00,0.00,96.39,7.94,237.00,244.94,2.41,11.00
88.00,903.80,334.63,171.42,0.00,254.92,11.35,237.00,248.35,9.15,11.00
89.00,834.26,390.40,179.73,0.00,317.73,12.94,237.00,249.94,8.93,11.00
90.00,1651.64,334.63,155.57,101.81,287.77,12.35,237.00,249.35,7.34,11.00
91.00,388.99,501.94,60.68,0.00,102.39,10.00,237.00,247.00,3.42,11.00
92.00,1597.41,223.09,159.40,0.00,281.60,12.00,237.00,249.00,9.57,11.00
93.00,1281.26,278.86,133.53,0.00,317.73,11.71,237.00,248.71,7.62,11.00
94.00,1657.23,390.40,182.66,0.00,370.39,12.94,237.00,249.94,9.58,11.00
95.00,525.84,223.09,66.54,0.00,106.01,7.00,237.00,244.00,4.00,11.00
96.00,832.95,278.86,99.12,0.00,70.07,8.71,237.00,245.71,5.69,11.00
97.00,638.38,223.09,21.08,39.06,28.23,7.00,237.00,244.00,1.72,11.00
98.00,467.61,334.63,75.16,0.00,115.32,10.35,237.00,247.35,5.86,11.00
99.00,407.32,111.54,41.73,0.00,71.61,6.24,237.00,243.24,2.39,11.00
0.00,4360.32,0.00,0.00,598.65,753.45,14.00,226.00,240.00,7.65,12.00
1.00,1008.05,0.00,137.24,0.00,281.77,6.00,226.00,232.00,7.79,12.00
2.00,4830.51,0.00,105.34,588.56,234.03,5.00,226.00,231.00,4.37,12.00
3.00,755.21,0.00,107.86,0.00,227.53,5.00,226.00,231.00,6.78,12.00
4.00,612.99,0.00,62.06,0.00,57.14,2.00,226.00,228.00,3.22,12.00
5.00,653.74,0.00,0.00,0.00,28.45,1.00,226.00,227.00,1.26,12.00
6.00,683.73,0.00,143.13,0.00,291.57,6.00,226.00,232.00,5.96,12.00
7.00,1006.94,0.00,135.98,0.00,119.21,3.00,226.00,229.00,7.90,12.00
8.00,388.70,0.00,58.74,0.00,57.39,2.00,226.00,228.00,2.83,12.00
9.00,1244.05,0.00,155.35,0.00,338.75,7.00,226.00,233.00,8.51,12.00
10.00,3766.03,0.00,64.92,565.07,176.66,4.00,226.00,230.00,3.67,12.00
11.00,720.31,0.00,135.68,0.00,68.90,2.00,226.00,228.00,5.70,12.00
12.00,562.69,0.00,0.00,0.00,29.31,1.00,226.00,227.00,2.21,12.00
13.00,857.26,0.00,126.88,0.00,280.60,6.00,226.00,232.00,6.61,12.00
14.00,1947.86,0.00,232.59,0.00,513.20,10.00,226.00,236.00,9.85,12.00
15.00,1723.42,0.00,0.00,0.00,382.74,8.00,226.00,234.00,9.43,12.00
16.00,1264.23,0.00,0.00,0.00,285.63,6.00,226.00,232.00,8.67,12.00
17.00,595.46,0.00,0.00,0.00,28.13,1.00,226.00,227.00,2.55,12.00
18.00,1005.31,0.00,208.73,0.00,70.31,2.00,226.00,228.00,7.85,12.00
19.00,396.73,0.00,0.00,0.00,57.39,2.00,226.00,228.00,2.22,12.00
20.00,372.61,0.00,39.08,0.00,29.16,1.00,226.00,227.00,2.14,12.00
21.00,3626.56,0.00,35.34,631.06,663.46,13.00,226.00,239.00,2.10,12.00
22.00,1023.89,0.00,131.81,0.00,70.31,2.00,226.00,228.00,7.33,12.00
23.00,689.51,0.00,19.86,89.56,73.68,2.00,226.00,228.00,1.71,12.00
24.00,881.82,0.00,0.00,0.00,224.11,5.00,226.00,231.00,6.79,12.00
25.00,409.02,0.00,53.07,0.00,29.64,1.00,226.00,227.00,3.24,12.00
26.00,418.25,0.00,65.18,0.00,28.03,1.00,226.00,227.00,3.82,12.00
27.00,549.65,0.00,70.23,0.00,178.58,4.00,226.00,230.00,3.83,12.00
28.00,905.22,0.00,56.81,63.78,69.00,2.00,226.00,228.00,3.23,12.00
29.00,267.62,0.00,20.48,0.00,29.89,1.00,226.00,227.00,1.59,12.00
30.00,910.80,0.00,135.39,0.00,312.14,7.00,226.00,233.00,7.87,12.00
31.00,710.29,0.00,84.02,0.00,29.16,1.00,226.00,227.00,3.04,12.00
32.00,497.95,0.00,43.97,0.00,28.45,1.00,226.00,227.00,2.49,12.00
33.00,1312.29,0.00,108.80,90.91,73.57,2.00,226.00,228.00,5.76,12.00
34.00,736.93,0.00,116.56,0.00,170.89,4.00,226.00,230.00,5.53,12.00
35.00,804.54,0.00,98.91,49.22,71.28,2.00,226.00,228.00,4.59,12.00
36.00,761.41,0.00,79.53,0.00,58.30,2.00,226.00,228.00,4.28,12.00
37.00,978.58,0.00,144.05,0.00,29.04,1.00,226.00,227.00,6.28,12.00
38.00,381.36,0.00,35.66,0.00,58.30,2.00,226.00,228.00,2.70,12.00
39.00,514.98,0.00,0.00,0.00,225.50,5.00,226.00,231.00,4.14,12.00
40.00,564.66,0.00,83.53,0.00,176.72,4.00,226.00,230.00,4.42,12.00
41.00,645.21,0.00,82.34,18.59,29.04,1.00,226.00,227.00,4.50,12.00
42.00,1207.72,0.00,0.00,0.00,785.84,14.00,226.00,240.00,9.26,12.00
43.00,943.88,0.00,0.00,0.00,218.13,5.00,226.00,231.00,7.44,12.00
44.00,932.55,0.00,155.10,0.00,323.88,7.00,226.00,233.00,8.42,12.00
45.00,1236.65,0.00,195.88,0.00,397.28,8.00,226.00,234.00,9.28,12.00
46.00,1469.52,0.00,186.52,0.00,343.17,7.00,226.00,233.00,8.22,12.00
47.00,709.19,0.00,148.57,0.00,315.58,7.00,226.00,233.00,7.81,12.00
48.00,347.02,0.00,37.50,0.00,123.78,3.00,226.00,229.00,2.66,12.00
49.00,454.80,0.00,24.27,0.00,58.30,2.00,226.00,228.00,1.83,12.00
50.00,448.73,232.31,63.09,0.00,61.56,6.00,226.00,232.00,2.18,12.00
51.00,907.95,406.55,214.35,0.00,370.41,13.94,226.00,239.94,9.28,12.00
52.00,921.52,232.31,129.33,17.75,96.73,7.00,226.00,233.00,6.33,12.00
53.00,1079.20,348.47,0.00,0.00,116.04,10.35,226.00,236.35,8.67,12.00
54.00,918.05,464.63,0.00,0.00,145.81,10.49,226.00,236.49,6.42,12.00
55.00,433.14,174.24,70.84,0.00,29.89,6.20,226.00,232.20,4.02,12.00
56.00,121.31,464.63,0.00,0.00,37.94,8.49,226.00,234.49,1.13,12.00
57.00,237.20,290.39,42.38,6.91,113.51,7.71,226.00,233.71,3.77,12.00
58.00,717.32,58.08,88.52,0.00,73.31,5.00,226.00,231.00,4.35,12.00
59.00,1548.45,406.55,145.75,113.10,319.15,13.94,226.00,239.94,8.66,12.00
60.00,440.30,638.87,67.87,0.00,119.10,9.95,226.00,235.95,4.31,12.00
61.00,575.19,116.16,0.00,0.00,123.78,7.24,226.00,233.24,5.79,12.00
62.00,487.54,580.79,0.00,0.00,119.71,9.49,226.00,235.49,1.27,12.00
63.00,2271.17,348.47,64.19,245.11,158.64,9.35,226.00,235.35,3.55,12.00
64.00,583.17,406.55,48.53,54.01,58.86,9.94,226.00,235.94,3.08,12.00
65.00,1017.08,174.24,23.62,48.63,64.17,5.20,226.00,231.20,1.42,12.00
66.00,1102.23,464.63,0.00,0.00,640.99,20.49,226.00,246.49,8.66,12.00
67.00,936.47,174.24,0.00,0.00,212.45,8.20,226.00,234.20,6.90,12.00
68.00,1205.35,290.39,172.86,93.92,387.28,12.71,226.00,238.71,9.35,12.00
69.00,3122.20,348.47,98.16,401.16,207.30,10.35,226.00,236.35,5.42,12.00
70.00,660.14,464.63,44.93,95.66,57.14,10.49,226.00,236.49,2.34,12.00
71.00,520.41,406.55,0.00,0.00,60.95,7.94,226.00,233.94,2.46,12.00
72.00,854.13,232.31,120.80,0.00,291.57,12.00,226.00,238.00,6.57,12.00
73.00,1088.77,464.63,310.20,106.71,446.92,14.49,226.00,240.49,9.73,12.00
74.00,1868.55,464.63,135.94,166.52,326.68,14.49,226.00,240.49,7.12,12.00
75.00,531.73,232.31,61.71,0.00,71.16,8.00,226.00,234.00,3.10,12.00
76.00,348.56,348.47,0.00,0.00,29.31,8.35,226.00,234.35,1.24,12.00
77.00,4440.51,406.55,177.43,511.26,400.80,12.94,226.00,238.94,9.12,12.00
78.00,447.54,348.47,60.17,0.00,124.71,10.35,226.00,236.35,3.78,12.00
79.00,1199.81,406.55,329.87,7.72,280.42,13.94,226.00,239.94,7.48,12.00
80.00,687.30,174.24,95.69,0.00,29.04,6.20,226.00,232.20,5.31,12.00
81.00,492.13,464.63,95.17,0.00,37.94,8.49,226.00,234.49,4.17,12.00
82.00,293.05,348.47,23.98,0.00,60.95,7.35,226.00,233.35,1.42,12.00
83.00,1232.05,348.47,55.51,171.07,260.48,11.35,226.00,237.35,3.59,12.00
84.00,915.22,406.55,0.00,0.00,217.15,10.94,226.00,236.94,6.97,12.00
85.00,1100.41,522.71,221.59,0.00,261.44,15.00,226.00,241.00,8.55,12.00
86.00,1405.63,232.31,214.29,0.00,488.81,14.00,226.00,240.00,9.23,12.00
87.00,403.46,464.63,0.00,0.00,64.75,9.49,226.00,235.49,2.41,12.00
88.00,984.40,348.47,171.42,0.00,73.68,9.35,226.00,235.35,9.15,12.00
89.00,870.97,406.55,179.73,0.00,125.04,10.94,226.00,236.94,8.93,12.00
90.00,1545.08,348.47,155.57,92.61,339.19,14.35,226.00,240.35,7.34,12.00
91.00,326.18,638.87,60.68,0.00,117.42,9.95,226.00,235.95,3.42,12.00
92.00,1400.51,232.31,159.40,0.00,340.37,13.00,226.00,239.00,9.57,12.00
93.00,1078.20,348.47,133.53,0.00,323.24,12.35,226.00,238.35,7.62,12.00
94.00,1435.04,406.55,182.66,0.00,386.59,15.94,226.00,241.94,9.58,12.00
95.00,546.80,232.31,66.54,0.00,29.89,7.00,226.00,233.00,4.00,12.00
96.00,849.70,290.39,99.12,0.00,72.46,8.71,226.00,234.71,5.69,12.00
97.00,656.15,290.39,34.47,60.35,61.56,6.71,226.00,232.71,1.72,12.00
98.00,455.59,406.55,99.54,0.00,79.66,8.94,226.00,234.94,5.86,12.00
99.00,415.57,116.16,41.73,0.00,29.31,5.24,226.00,231.24,2.39,12.00
0.00,4229.70,0.00,119.71,598.98,729.60,14.00,175.00,189.00,7.65,13.00
1.00,840.73,0.00,137.24,0.00,290.84,6.00,175.00,181.00,7.79,13.00
2.00,4684.28,0.00,96.22,0.00,241.04,5.00,175.00,180.00,4.37,13.00
3.00,618.91,0.00,107.86,0.00,233.37,5.00,175.00,180.00,6.78,13.00
4.00,609.20,0.00,62.06,0.00,59.65,2.00,175.00,177.00,3.22,13.00
5.00,591.50,0.00,0.00,0.00,62.24,2.00,175.00,177.00,1.26,13.00
6.00,515.41,0.00,146.12,0.00,297.14,6.00,175.00,181.00,5.96,13.00
7.00,1067.08,0.00,135.98,0.00,62.24,2.00,175.00,177.00,7.90,13.00
8.00,383.61,0.00,0.00,0.00,60.00,2.00,175.00,177.00,2.83,13.00
9.00,1041.01,0.00,155.35,0.00,342.85,7.00,175.00,182.00,8.51,13.00
10.00,3688.76,0.00,64.92,45.71,181.42,4.00,175.00,179.00,3.67,13.00
11.00,781.57,0.00,0.00,0.00,60.85,2.00,175.00,177.00,5.70,13.00
12.00,485.60,0.00,0.00,0.00,77.09,2.00,175.00,177.00,2.21,13.00
13.00,684.16,0.00,126.88,0.00,287.30,6.00,175.00,181.00,6.61,13.00
14.00,1642.68,0.00,232.59,0.00,514.51,10.00,175.00,185.00,9.85,13.00
15.00,1396.74,0.00,0.00,0.00,326.67,7.00,175.00,182.00,9.43,13.00
16.00,1009.05,0.00,141.85,0.00,235.75,5.00,175.00,180.00,8.67,13.00
17.00,534.03,0.00,0.00,0.00,61.44,2.00,175.00,177.00,2.55,13.00
18.00,1120.39,0.00,187.52,0.00,72.78,2.00,175.00,177.00,7.85,13.00
19.00,337.08,0.00,0.00,0.00,59.65,2.00,175.00,177.00,2.22,13.00
20.00,377.29,0.00,39.08,0.00,30.50,1.00,175.00,176.00,2.14,13.00
21.00,4212.77,0.00,35.34,662.94,108.53,3.00,175.00,178.00,2.10,13.00
22.00,1020.24,0.00,131.81,0.00,122.28,3.00,175.00,178.00,7.33,13.00
23.00,720.92,0.00,37.46,90.64,77.09,2.00,175.00,177.00,1.71,13.00
24.00,704.03,0.00,155.39,0.00,177.79,4.00,175.00,179.00,6.79,13.00
25.00,381.29,0.00,53.07,0.00,77.36,2.00,175.00,177.00,3.24,13.00
26.00,415.47,0.00,65.18,0.00,61.44,2.00,175.00,177.00,3.82,13.00
27.00,430.39,0.00,70.23,0.00,182.47,4.00,175.00,179.00,3.83,13.00
28.00,980.78,0.00,56.81,86.23,61.80,2.00,175.00,177.00,3.23,13.00
29.00,254.93,0.00,20.48,0.00,31.12,1.00,175.00,176.00,1.59,13.00
30.00,710.13,0.00,135.39,0.00,322.52,7.00,175.00,182.00,7.87,13.00
31.00,608.02,0.00,0.00,0.00,177.89,4.00,175.00,179.00,3.04,13.00
32.00,475.72,0.00,64.17,0.00,61.80,2.00,175.00,177.00,2.49,13.00
33.00,1274.93,0.00,108.80,97.67,232.96,5.00,175.00,180.00,5.76,13.00
34.00,779.93,0.00,146.96,0.00,61.91,2.00,175.00,177.00,5.53,13.00
35.00,845.65,0.00,98.91,25.92,73.82,2.00,175.00,177.00,4.59,13.00
36.00,675.33,0.00,79.53,0.00,157.66,4.00,175.00,179.00,4.28,13.00
37.00,819.16,0.00,144.05,0.00,289.07,6.00,175.00,181.00,6.28,13.00
38.00,386.94,0.00,35.66,0.00,28.85,1.00,175.00,176.00,2.70,13.00
39.00,390.68,0.00,114.84,0.00,124.30,3.00,175.00,178.00,4.14,13.00
40.00,608.71,0.00,83.53,0.00,31.12,1.00,175.00,176.00,4.42,13.00
41.00,627.83,0.00,82.34,33.84,125.32,3.00,175.00,178.00,4.50,13.00
42.00,970.75,0.00,0.00,0.00,236.97,5.00,175.00,180.00,9.26,13.00
43.00,779.17,0.00,0.00,0.00,164.71,4.00,175.00,179.00,7.44,13.00
44.00,995.94,0.00,200.44,0.00,76.20,2.00,175.00,177.00,8.42,13.00
45.00,978.02,0.00,195.88,0.00,434.91,9.00,175.00,184.00,9.28,13.00
46.00,1226.76,0.00,186.52,0.00,410.63,8.00,175.00,183.00,8.22,13.00
47.00,515.82,0.00,148.57,0.00,327.08,7.00,175.00,182.00,7.81,13.00
48.00,304.58,0.00,37.50,0.00,76.20,2.00,175.00,177.00,2.66,13.00
49.00,447.80,0.00,24.27,0.00,28.85,1.00,175.00,176.00,1.83,13.00
50.00,474.90,239.30,0.00,0.00,30.61,7.00,175.00,182.00,2.18,13.00
51.00,965.62,538.43,214.35,2.78,138.02,10.00,175.00,185.00,9.28,13.00
52.00,931.60,358.95,129.33,33.12,139.43,7.35,175.00,182.35,6.33,13.00
53.00,1012.29,418.78,0.00,0.00,71.85,8.94,175.00,183.94,8.67,13.00
54.00,803.80,538.43,106.44,0.00,114.25,10.00,175.00,185.00,6.42,13.00
55.00,465.78,179.48,70.84,0.00,31.12,6.20,175.00,181.20,4.02,13.00
56.00,71.78,538.43,27.94,0.00,41.60,9.00,175.00,184.00,1.13,13.00
57.00,223.00,358.95,42.38,0.68,67.37,7.35,175.00,182.35,3.77,13.00
58.00,696.31,119.65,88.52,0.00,100.68,5.24,175.00,180.24,4.35,13.00
59.00,1423.51,418.78,145.75,66.41,322.52,14.94,175.00,189.94,8.66,13.00
60.00,461.08,658.08,86.04,0.00,29.87,10.95,175.00,185.95,4.31,13.00
61.00,464.97,179.48,138.31,0.00,110.22,6.20,175.00,181.20,5.79,13.00
62.00,445.94,658.08,0.00,0.00,41.60,9.95,175.00,184.95,1.27,13.00
63.00,2534.78,418.78,64.19,368.49,162.65,9.94,175.00,184.94,3.55,13.00
64.00,612.18,478.60,48.53,57.18,71.85,9.49,175.00,184.49,3.08,13.00
65.00,1077.50,239.30,23.62,103.80,64.63,6.00,175.00,181.00,1.42,13.00
66.00,889.91,598.26,0.00,0.00,212.33,11.49,175.00,186.49,8.66,13.00
67.00,776.32,239.30,167.07,0.00,165.39,8.00,175.00,183.00,6.90,13.00
68.00,1068.21,358.95,216.89,92.84,385.54,13.35,175.00,188.35,9.35,13.00
69.00,3543.51,418.78,98.16,433.64,100.68,8.94,175.00,183.94,5.42,13.00
70.00,643.29,598.26,44.93,48.99,106.28,9.49,175.00,184.49,2.34,13.00
71.00,372.32,538.43,67.83,0.00,148.10,9.00,175.00,184.00,2.46,13.00
72.00,664.73,239.30,120.80,0.00,298.13,12.00,175.00,187.00,6.57,13.00
73.00,755.81,538.43,310.20,58.56,670.70,20.00,175.00,195.00,9.73,13.00
74.00,1832.04,478.60,135.94,199.97,326.55,15.49,175.00,190.49,7.12,13.00
75.00,514.49,239.30,61.71,0.00,72.78,8.00,175.00,183.00,3.10,13.00
76.00,317.95,358.95,0.00,0.00,30.61,8.35,175.00,183.35,1.24,13.00
77.00,4770.69,538.43,177.43,565.55,395.07,14.00,175.00,189.00,9.12,13.00
78.00,413.53,358.95,60.17,0.00,77.25,9.35,175.00,184.35,3.78,13.00
79.00,1393.56,478.60,0.00,47.12,150.26,10.49,175.00,185.49,7.48,13.00
80.00,646.88,179.48,95.69,0.00,126.54,8.20,175.00,183.20,5.31,13.00
81.00,467.29,598.26,95.17,0.00,110.49,9.49,175.00,184.49,4.17,13.00
82.00,250.63,418.78,23.98,0.00,64.00,7.94,175.00,182.94,1.42,13.00
83.00,1355.08,418.78,55.51,196.54,123.47,9.94,175.00,184.94,3.59,13.00
84.00,730.67,418.78,166.91,0.00,184.55,11.94,175.00,186.94,6.97,13.00
85.00,781.44,538.43,221.59,0.00,497.97,19.00,175.00,194.00,8.55,13.00
86.00,1136.09,239.30,214.29,0.00,462.40,15.00,175.00,190.00,9.23,13.00
87.00,336.09,538.43,40.34,0.00,67.37,10.00,175.00,185.00,2.41,13.00
88.00,1028.46,418.78,171.42,0.00,110.22,8.94,175.00,183.94,9.15,13.00
89.00,955.64,418.78,179.73,0.00,77.09,9.94,175.00,184.94,8.93,13.00
90.00,1633.59,358.95,155.57,72.79,124.30,10.35,175.00,185.35,7.34,13.00
91.00,345.16,717.91,60.68,0.00,35.63,10.39,175.00,185.39,3.42,13.00
92.00,1197.32,239.30,198.36,0.00,346.66,13.00,175.00,188.00,9.57,13.00
93.00,903.71,358.95,133.53,0.00,294.67,13.35,175.00,188.35,7.62,13.00
94.00,1215.84,418.78,182.66,0.00,383.60,15.94,175.00,190.94,9.58,13.00
95.00,528.97,239.30,66.54,0.00,77.71,8.00,175.00,183.00,4.00,13.00
96.00,825.30,358.95,99.12,0.00,113.60,8.35,175.00,183.35,5.69,13.00
97.00,631.83,358.95,0.00,59.25,114.59,8.35,175.00,183.35,1.72,13.00
98.00,483.28,418.78,99.54,0.00,61.91,9.94,175.00,184.94,5.86,13.00
99.00,389.13,179.48,41.73,0.00,64.00,5.20,175.00,180.20,2.39,13.00
0.00,4073.28,0.00,165.94,0.00,264.16,6.00,225.00,231.00,7.65,14.00
1.00,682.56,0.00,137.24,0.00,281.69,6.00,225.00,231.00,7.79,14.00
2.00,5233.93,0.00,117.31,696.55,233.49,5.00,225.00,230.00,4.37,14.00
3.00,489.27,0.00,107.86,0.00,226.71,5.00,225.00,230.00,6.78,14.00
4.00,602.42,0.00,62.06,0.00,62.63,2.00,225.00,227.00,3.22,14.00
5.00,477.33,0.00,0.00,0.00,114.17,3.00,225.00,228.00,1.26,14.00
6.00,306.51,0.00,152.44,0.00,340.41,7.00,225.00,232.00,5.96,14.00
7.00,873.38,0.00,179.24,0.00,316.09,7.00,225.00,232.00,7.90,14.00
8.00,355.99,0.00,38.47,0.00,29.67,1.00,225.00,226.00,2.83,14.00
9.00,849.49,0.00,155.35,0.00,331.33,7.00,225.00,232.00,8.51,14.00
10.00,4197.73,0.00,64.92,629.66,179.12,4.00,225.00,229.00,3.67,14.00
11.00,717.06,0.00,99.89,0.00,64.51,2.00,225.00,227.00,5.70,14.00
12.00,453.29,0.00,0.00,0.00,32.31,1.00,225.00,226.00,2.21,14.00
13.00,521.04,0.00,126.88,0.00,277.31,6.00,225.00,231.00,6.61,14.00
14.00,1359.25,0.00,232.59,0.00,492.76,10.00,225.00,235.00,9.85,14.00
15.00,1133.56,0.00,161.61,0.00,263.18,6.00,225.00,231.00,9.43,14.00
16.00,800.14,0.00,177.79,0.00,336.57,7.00,225.00,232.00,8.67,14.00
17.00,469.51,0.00,41.08,0.00,64.51,2.00,225.00,227.00,2.55,14.00
18.00,865.79,0.00,0.00,0.00,428.49,9.00,225.00,234.00,7.85,14.00
19.00,274.46,0.00,39.15,0.00,62.63,2.00,225.00,227.00,2.22,14.00
20.00,380.32,0.00,39.08,0.00,32.14,1.00,225.00,226.00,2.14,14.00
21.00,4263.36,0.00,44.16,130.44,111.65,3.00,225.00,228.00,2.10,14.00
22.00,963.59,0.00,131.81,0.00,175.27,4.00,225.00,229.00,7.33,14.00
23.00,774.68,0.00,0.00,99.28,79.24,2.00,225.00,227.00,1.71,14.00
24.00,767.30,0.00,155.39,0.00,76.58,2.00,225.00,227.00,6.79,14.00
25.00,406.46,0.00,71.86,0.00,32.31,1.00,225.00,226.00,3.24,14.00
26.00,409.62,0.00,65.18,0.00,64.51,2.00,225.00,227.00,3.82,14.00
27.00,394.34,0.00,70.23,0.00,79.24,2.00,225.00,227.00,3.83,14.00
28.00,1064.86,0.00,56.81,97.96,65.00,2.00,225.00,227.00,3.23,14.00
29.00,240.69,0.00,20.48,0.00,32.68,1.00,225.00,226.00,1.59,14.00
30.00,520.41,0.00,135.39,0.00,311.57,7.00,225.00,232.00,7.87,14.00
31.00,576.00,0.00,77.08,0.00,32.02,1.00,225.00,226.00,3.04,14.00
32.00,468.47,0.00,0.00,0.00,65.00,2.00,225.00,227.00,2.49,14.00
33.00,1438.37,0.00,108.80,97.67,32.14,1.00,225.00,226.00,5.76,14.00
34.00,846.85,0.00,0.00,0.00,65.35,2.00,225.00,227.00,5.53,14.00
35.00,912.85,0.00,98.91,54.89,76.71,2.00,225.00,227.00,4.59,14.00
36.00,683.28,0.00,103.96,0.00,63.62,2.00,225.00,227.00,4.28,14.00
37.00,825.16,0.00,144.05,0.00,123.64,3.00,225.00,228.00,6.28,14.00
38.00,390.45,0.00,35.66,0.00,30.91,1.00,225.00,226.00,2.70,14.00
39.00,416.38,0.00,0.00,0.00,77.65,2.00,225.00,227.00,4.14,14.00
40.00,504.61,0.00,83.53,0.00,179.28,4.00,225.00,229.00,4.42,14.00
41.00,727.56,0.00,103.77,57.30,31.66,1.00,225.00,226.00,4.50,14.00
42.00,792.22,0.00,159.42,0.00,178.52,4.00,225.00,229.00,9.26,14.00
43.00,615.33,0.00,129.82,0.00,163.84,4.00,225.00,229.00,7.44,14.00
44.00,1001.14,0.00,0.00,0.00,175.20,4.00,225.00,229.00,8.42,14.00
45.00,729.92,0.00,195.88,0.00,424.40,9.00,225.00,234.00,9.28,14.00
46.00,1004.39,0.00,186.52,0.00,390.24,8.00,225.00,233.00,8.22,14.00
47.00,489.86,0.00,148.57,0.00,159.68,4.00,225.00,229.00,7.81,14.00
48.00,306.02,0.00,37.50,0.00,32.31,1.00,225.00,226.00,2.66,14.00
49.00,438.74,0.00,24.27,0.00,30.91,1.00,225.00,226.00,1.83,14.00
50.00,407.03,317.99,66.63,0.00,67.87,6.71,225.00,231.71,2.18,14.00
51.00,1000.18,699.58,214.35,0.00,158.36,10.95,225.00,235.95,9.28,14.00
52.00,935.70,508.79,129.33,34.78,147.08,8.49,225.00,233.49,6.33,14.00
53.00,848.46,508.79,218.05,0.00,173.41,11.49,225.00,236.49,8.67,14.00
54.00,832.39,635.98,135.78,0.00,67.20,9.49,225.00,234.49,6.42,14.00
55.00,458.79,254.39,70.84,0.00,70.74,6.00,225.00,231.00,4.02,14.00
56.00,96.93,572.38,27.94,0.00,0.00,9.00,225.00,234.00,1.13,14.00
57.00,224.17,381.59,42.38,0.00,32.96,8.35,225.00,233.35,3.77,14.00
58.00,743.96,127.20,88.52,0.00,32.02,5.24,225.00,230.24,4.35,14.00
59.00,1412.13,508.79,145.75,158.26,300.82,13.49,225.00,238.49,8.66,14.00
60.00,497.02,699.58,86.04,0.00,31.37,10.95,225.00,235.95,4.31,14.00
61.00,521.58,254.39,138.31,0.00,67.87,6.00,225.00,231.00,5.79,14.00
62.00,414.57,699.58,23.61,0.00,31.37,10.95,225.00,235.95,1.27,14.00
63.00,2413.42,445.19,64.19,0.00,179.12,11.94,225.00,236.94,3.55,14.00
64.00,673.57,572.38,48.53,59.54,41.83,9.00,225.00,234.00,3.08,14.00
65.00,1129.20,317.99,23.62,98.31,67.87,6.71,225.00,231.71,1.42,14.00
66.00,726.56,635.98,158.25,0.00,163.35,13.49,225.00,238.49,8.66,14.00
67.00,557.63,317.99,0.00,0.00,374.29,12.71,225.00,237.71,6.90,14.00
68.00,926.01,445.19,226.15,99.27,436.67,14.94,225.00,239.94,9.35,14.00
69.00,4079.05,445.19,130.34,479.22,32.02,8.94,225.00,233.94,5.42,14.00
70.00,695.74,699.58,44.93,49.42,37.41,9.95,225.00,234.95,2.34,14.00
71.00,366.16,635.98,0.00,0.00,67.20,9.49,225.00,234.49,2.46,14.00
72.00,498.52,317.99,120.80,0.00,274.93,10.71,225.00,235.71,6.57,14.00
73.00,403.04,635.98,217.64,41.22,673.17,21.49,225.00,246.49,9.73,14.00
74.00,1832.04,508.79,135.94,226.73,316.80,15.49,225.00,240.49,7.12,14.00
75.00,450.88,317.99,61.71,0.00,119.15,7.71,225.00,232.71,3.10,14.00
76.00,285.64,381.59,0.00,0.00,32.31,8.35,225.00,233.35,1.24,14.00
77.00,5167.25,635.98,177.43,634.63,397.76,16.49,225.00,241.49,9.12,14.00
78.00,435.37,381.59,60.17,0.00,32.31,8.35,225.00,233.35,3.78,14.00
79.00,1195.93,635.98,0.00,49.23,246.86,11.49,225.00,236.49,7.48,14.00
80.00,700.98,190.79,140.92,0.00,32.02,6.20,225.00,231.20,5.31,14.00
81.00,511.11,699.58,95.17,0.00,41.83,9.95,225.00,234.95,4.17,14.00
82.00,272.21,445.19,23.98,0.00,0.00,7.94,225.00,232.94,1.42,14.00
83.00,1491.17,572.38,55.51,217.43,131.30,9.00,225.00,234.00,3.59,14.00
84.00,800.35,445.19,166.91,0.00,80.54,9.94,225.00,234.94,6.97,14.00
85.00,507.65,699.58,221.59,0.00,473.22,16.95,225.00,241.95,8.55,14.00
86.00,882.16,254.39,0.00,0.00,446.79,15.00,225.00,240.00,9.23,14.00
87.00,342.10,572.38,40.34,0.00,30.29,10.00,225.00,235.00,2.41,14.00
88.00,1005.43,445.19,171.42,0.00,177.30,11.94,225.00,236.94,9.15,14.00
